id;Price;Seats;Doors;Mileage;Explotation_period;Engine_volume;Width;Diameter_cylinder_and_stroke_piston;Maximum_power;Length;Wheelbase;Height;Torque;Valves_per_cylinder;Volume_fuel_tank;Rear_track_width;Front_track_width;Curb_weight_kg;Clearance;Maximum_speed;Transmissions;Speed_to_100;Full_weight;Compression_ratio;Consumption;Restyling;Years_from_release_start_series;Trunk_volume_max;Expense_city;Box_mechanics;Box_robot;Box_variator;Color_black;Color_blue;Color_brown;Color_gold;Color_gray;Color_green;Color_light Blue;Color_magenta;Color_orange;Color_purple;Color_red;Color_silver;Color_white;Color_yellow;Car_type_Liftback;Car_type_SUV;Car_type_Sedan;Car_type_Station Wagon;Car_type_Van;Model_2103 ;Model_2104 ;Model_2105 ;Model_21099 ;Model_2111 ;Model_2112 ;Model_2113 ;Model_2115 ;Model_Granta ;Model_Kalina ;Model_Largus ;Model_Priora ;Model_Vesta ;Model_XRAY ;Drive_full;Drive_rear;Fuel_AI-95;Fuel_GAZ
249;145000;5;4;140000;13;1596;1700;82;81;4040;2470;1500;120;2;50;1410;1430;1080;160;160;5;13.3;1555;9.8;7.8;0;16;400;9.8;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
250;115000;5;4;79000;12;1390;1700;81;89;4040;2470;1500;127;4;50;1410;1430;1080;160;165;5;12.5;1555;9.5;7;0;16;400;8.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
251;70000;5;4;178000;14;1596;1700;0;90;4040;2470;1500;131;4;50;1410;1430;1080;160;185;5;11.5;1555;11.14943701;7.2;0;16;400;9.8;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
252;170000;5;4;32000;12;1390;1700;81;89;4040;2470;1500;127;4;50;1410;1430;1080;160;165;5;12.5;1555;9.5;7;0;16;400;8.3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
253;115000;5;4;193000;14;1596;1700;82;81;4040;2470;1500;120;2;50;1410;1430;1080;160;160;5;13.3;1555;9.8;7.8;0;16;400;9.8;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
254;200000;5;4;40700;10;1596;1700;82;81;4040;2470;1500;120;2;50;1410;1430;1080;160;160;5;13.3;1555;9.8;7.8;0;16;400;9.8;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
255;139000;5;4;127000;9;1596;1700;82;84;4040;2470;1500;120;2;50;1410;1430;1080;160;160;5;13.3;1555;9.8;7.8;0;16;400;9.8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
256;160000;5;4;141800;12;1596;1700;82;81;4040;2470;1500;120;2;50;1410;1430;1080;160;160;5;13.3;1555;9.8;7.8;0;16;400;9.8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
257;160000;5;4;68000;13;1596;1700;82;81;4040;2470;1500;120;2;50;1410;1430;1080;160;160;5;13.3;1555;9.8;7.8;0;16;400;9.8;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
258;125000;5;4;250000;13;1596;1700;82;81;4040;2470;1500;120;2;50;1410;1430;1080;160;160;5;13.3;1555;9.8;7.8;0;16;400;9.8;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
259;280000;5;4;74000;6;1596;1700;82;82;4260;2476;1500;132;2;50;1414;1430;1075;160;165;5;12.6;1560;9.8;7.4;0;9;480;9.7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
260;255000;5;4;119000;4;1596;1700;82;87;4260;2476;1500;140;2;50;1414;1430;1075;160;167;5;12.4;1560;10.5;7;0;9;480;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
261;358000;5;4;35000;3;1596;1700;82;87;4260;2476;1500;140;2;50;1414;1430;1075;160;167;5;12.4;1560;10.5;7;0;9;480;9;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
262;229000;5;4;137000;7;1596;1700;82;87;4260;2476;1500;140;2;50;1414;1430;1075;160;167;5;12.4;1560;10.5;7;0;9;480;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
263;440000;5;4;35664;3;1596;1700;82;106;4260;2476;1500;148;4;50;1414;1430;1075;160;180;5;12.3;1560;11;6.6;0;9;480;9;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
264;405000;5;4;54000;2;1596;1700;82;87;4260;2476;1500;140;2;50;1414;1430;1075;160;167;5;12.4;1560;10.5;7;0;9;480;9;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
265;325000;5;4;17000;4;1596;1700;82;87;4260;2476;1500;140;2;50;1414;1430;1075;160;167;5;12.4;1560;10.5;7;0;9;480;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
266;305000;5;4;65000;4;1596;1700;82;87;4260;2476;1500;140;2;50;1414;1430;1075;160;167;5;12.4;1560;10.5;7;0;9;480;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
267;365000;5;4;12000;4;1596;1700;82;87;4260;2476;1500;140;2;50;1414;1430;1075;160;167;5;12.4;1560;10.5;7;0;9;480;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
268;319000;5;4;48000;4;1596;1700;82;87;4260;2476;1500;140;2;50;1414;1430;1075;160;167;5;12.4;1560;10.5;7;0;9;480;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
269;345000;5;4;50705;2;1596;1700;82;87;4260;2476;1500;140;2;50;1414;1430;1075;160;167;5;12.4;1560;10.5;7;0;9;480;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
270;335000;5;4;49850;6;1596;1700;82;106;4260;2476;1500;148;4;50;1414;1430;1075;160;183;5;10.9;1560;11;6.7;0;9;480;8.6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
271;399000;5;4;36980;2;1596;1700;82;87;4260;2476;1500;140;2;50;1414;1430;1075;160;167;5;12.4;1560;10.5;7;0;9;480;9;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
272;330000;5;4;99894;2;1596;1700;82;87;4260;2476;1500;140;2;50;1414;1430;1075;160;167;5;12.4;1560;10.5;7;0;9;480;9;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
273;300000;5;4;47800;3;1596;1700;82;87;4260;2476;1500;140;2;50;1414;1430;1075;160;167;5;12.4;1560;10.5;7;0;9;480;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
274;370000;5;4;54000;2;1596;1700;82;87;4260;2476;1500;140;2;50;1414;1430;1075;160;167;5;12.4;1560;10.5;7;0;9;480;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
275;1480000;5;3;9500;1;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
276;480000;5;3;54000;4;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
277;629000;5;3;6000;1;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
278;600000;5;3;135000;2;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
279;850000;5;3;11000;1;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
280;410000;5;3;21000;4;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
281;680000;5;3;12000;3;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
282;515000;5;3;32000;3;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
283;355000;5;3;86300;4;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
284;564000;5;3;19199;1;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
285;389000;5;3;75000;4;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
286;431000;5;3;40000;3;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
287;590000;5;3;27000;1;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
288;370000;5;3;41000;5;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
289;415000;5;3;63800;4;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
290;415000;2;5;84700;5;1598;1750;79.5;84;4470;2905;1650;124;2;50;1466;1469;1260;145;155;5;15.9;1985;9.5;9.3;0;8;2540;12.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
291;455000;2;5;40000;4;1596;1750;82;87;4470;2905;1650;140;2;50;1466;1469;1260;145;155;5;15.9;1985;10.3;8.2;0;8;2540;10.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
292;797900;2;5;0;0;1596;1750;82;106;4470;2905;1650;148;4;50;1466;1469;1260;145;165;5;14;1985;10.5;7.9;0;8;2540;10.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
293;397000;2;5;135000;5;1598;1750;79.5;84;4470;2905;1650;124;2;50;1466;1469;1260;145;155;5;15.9;1985;9.5;9.3;0;8;2540;12.3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
294;480000;2;5;45678;3;1598;1750;79.5;102;4470;2905;1650;145;4;50;1466;1469;1260;145;165;5;14;1985;9.8;7.9;0;8;2540;10.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
295;505000;2;5;39056;2;1596;1750;82;87;4470;2905;1650;140;2;50;1466;1469;1260;145;155;5;15.9;1985;10.3;8.2;0;8;2540;10.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
296;649000;2;5;16569;1;1596;1750;82;106;4470;2905;1650;148;4;50;1466;1469;1260;145;165;5;14;1985;10.5;7.9;0;8;2540;10.4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
297;465000;2;5;73000;4;1598;1750;79.5;102;4470;2905;1650;145;4;50;1466;1469;1260;145;165;5;14;1985;9.8;7.9;0;8;2540;10.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
298;469000;2;5;110322;3;1596;1750;82;87;4470;2905;1650;140;2;50;1466;1469;1260;145;155;5;15.9;1985;10.3;8.2;0;8;2540;10.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
299;345000;2;5;138000;6;1598;1750;79.5;84;4470;2905;1650;124;2;50;1466;1469;1260;145;155;5;15.9;1985;9.5;9.3;0;8;2540;12.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
300;298000;2;5;122000;7;1598;1750;79.5;84;4470;2905;1650;124;2;50;1466;1469;1260;145;155;5;15.9;1985;9.5;9.3;0;8;2540;12.3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
301;485000;2;5;106400;2;1596;1750;82;106;4470;2905;1650;148;4;50;1466;1469;1260;145;165;5;14;1985;10.5;7.9;0;8;2540;10.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
302;570000;2;5;43200;1;1596;1750;82;87;4470;2905;1650;140;2;50;1466;1469;1260;145;155;5;15.9;1985;10.3;8.2;0;8;2540;10.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
303;290000;2;5;155000;4;1596;1750;82;87;4470;2905;1650;140;2;50;1466;1469;1260;145;155;5;15.9;1985;10.3;8.2;0;8;2540;10.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
304;274000;2;5;232000;6;1598;1750;79.5;84;4470;2905;1650;124;2;50;1466;1469;1260;145;155;5;15.9;1985;9.5;9.3;0;8;2540;12.3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
305;205000;5;4;26000;11;1596;1650;82;81;4330;2460;1402;120;2;43;1370;1400;1000;160;160;5;13.5;1425;9.8;7.6;0;23;445;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
306;130000;5;4;165065;16;1500;1650;82;78;4330;2460;1402;115;2;43;1370;1400;970;170;165;5;14;1395;9.9;7.2;0;23;445;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
307;129000;5;4;178000;10;1596;1650;82;81;4330;2460;1402;120;2;43;1370;1400;1000;160;160;5;13.5;1425;9.8;7.6;0;23;445;10;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
308;66000;5;4;182000;17;1500;1650;82;78;4330;2460;1402;115;2;43;1370;1400;970;170;165;5;14;1395;9.9;7.2;0;23;445;10;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
309;70000;5;4;95000;14;1596;1650;82;81;4330;2460;1402;120;2;43;1370;1400;1000;160;160;5;13.5;1425;9.8;7.6;0;23;445;10;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
310;160000;5;4;77000;8;1596;1650;82;81;4330;2460;1402;120;2;43;1370;1400;1000;160;160;5;13.5;1425;9.8;7.6;0;23;445;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
311;65000;5;4;117835;18;1500;1650;82;78;4330;2460;1402;115;2;43;1370;1400;970;170;165;5;14;1395;9.9;7.2;0;23;445;10;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
312;150000;5;4;162548;12;1596;1650;82;81;4330;2460;1402;120;2;43;1370;1400;1000;160;160;5;13.5;1425;9.8;7.6;0;23;445;10;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
313;100000;5;4;124000;14;1500;1650;82;78;4330;2460;1402;115;2;43;1370;1400;970;170;165;5;14;1395;9.9;7.2;0;23;445;10;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
314;89000;5;4;164980;11;1596;1650;82;81;4330;2460;1402;120;2;43;1370;1400;1000;160;160;5;13.5;1425;9.8;7.6;0;23;445;10;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
315;50000;5;4;150000;21;1451;1650;0;68;4330;2460;1402;103;2;43;1370;1400;970;170;158;5;13.2;1395;11.14943701;7.8;0;23;445;8.9;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
316;49990;5;4;150000;18;1500;1650;82;78;4330;2460;1402;115;2;43;1370;1400;970;170;165;5;14;1395;9.9;7.2;0;23;445;10;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
317;50000;5;4;129000;18;1500;1650;82;78;4330;2460;1402;115;2;43;1370;1400;970;170;165;5;14;1395;9.9;7.2;0;23;445;10;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
318;37000;5;4;230000;15;1500;1650;82;78;4330;2460;1402;115;2;43;1370;1400;970;170;165;5;14;1395;9.9;7.2;0;23;445;10;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
319;115000;5;4;113511;18;1500;1650;82;78;4330;2460;1402;115;2;43;1370;1400;970;170;165;5;14;1395;9.9;7.2;0;23;445;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
320;135000;5;4;185000;14;1500;1650;82;78;4330;2460;1402;115;2;43;1370;1400;970;170;165;5;14;1395;9.9;7.2;0;23;445;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
321;135000;5;4;147000;11;1596;1650;82;81;4330;2460;1402;120;2;43;1370;1400;1000;160;160;5;13.5;1425;9.8;7.6;0;23;445;10;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
322;480000;5;3;54000;4;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
323;1480000;5;3;9500;1;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
324;629000;5;3;6000;1;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
325;600000;5;3;135000;2;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
326;850000;5;3;11000;1;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
327;410000;5;3;21000;4;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
328;515000;5;3;32000;3;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
329;355000;5;3;86300;4;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
330;680000;5;3;12000;3;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
331;564000;5;3;19199;1;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
332;389000;5;3;75000;4;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
333;590000;5;3;27000;1;1690;1690;82;83;3640;2200;1640;129;2;42;1456;1476;1285;220;142;5;17;1610;9.3;9.7;1;27;265;13.4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
